time	V(c1)	V(n001)	V(in)	V(s)	V(c2)	V(n002)	Ic(Q1)	Ib(Q1)	Ie(Q1)	Ic(Q2)	Ib(Q2)	Ie(Q2)	I(D1)	I(L1)	I(L2)	I(R1)	I(R2)	I(V1)	I(V2)
2.280559968364764e+00	5.000000e+00	5.004391e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000978e-11	5.014507e-12	-5.004466e-12	-1.049315e-14	5.012287e-12	-5.002209e-12	-1.050166e-14	-1.315664e-13	5.015262e-12	4.880128e-12	-5.004391e-12	-5.000978e-12	1.000668e-11	-9.951332e-12
2.281583968364907e+00	5.000000e+00	5.005120e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.009176e-11	5.015988e-12	-5.005218e-12	-1.050576e-14	5.021909e-12	-5.009909e-12	-1.050182e-14	3.618076e-13	5.015988e-12	5.322022e-12	-5.005120e-12	-5.009176e-12	1.001513e-11	-1.001026e-11
2.282607968365050e+00	5.000000e+00	4.999844e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004243e-11	5.009326e-12	-4.999817e-12	-1.050419e-14	5.013767e-12	-5.004322e-12	-1.050046e-14	1.315664e-13	5.011218e-12	5.081225e-12	-4.999844e-12	-5.004243e-12	1.000414e-11	-1.004317e-11
2.283631968365194e+00	5.000000e+00	5.002982e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.012786e-11	5.012287e-12	-5.003117e-12	-1.049315e-14	5.023389e-12	-5.012674e-12	-1.049891e-14	4.604823e-13	5.013890e-12	5.445903e-12	-5.002982e-12	-5.012786e-12	1.001579e-11	-9.994451e-12
2.284655968365337e+00	5.000000e+00	5.006932e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004885e-11	5.017468e-12	-5.007025e-12	-1.050500e-14	5.015247e-12	-5.004583e-12	-1.050113e-14	-2.529050e-25	5.018360e-12	5.019917e-12	-5.006932e-12	-5.004885e-12	1.001161e-11	-9.975959e-12
2.285679968365480e+00	5.000000e+00	5.001783e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.998667e-11	5.012287e-12	-5.001940e-12	-1.050604e-14	5.007846e-12	-4.998238e-12	-1.050042e-14	-2.302412e-13	5.012716e-12	4.755005e-12	-5.001783e-12	-4.998667e-12	1.000018e-11	-1.002157e-11
2.286703968365623e+00	5.000000e+00	5.002715e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999170e-11	5.012287e-12	-5.002786e-12	-1.049312e-14	5.009326e-12	-4.998846e-12	-1.050068e-14	-2.302412e-13	5.013581e-12	4.723197e-12	-5.002715e-12	-4.999170e-12	1.000163e-11	-9.960319e-12
2.287727968365766e+00	5.000000e+00	5.005046e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004134e-11	5.015247e-12	-5.005152e-12	-1.050618e-14	5.016727e-12	-5.005301e-12	-1.050113e-14	9.867479e-14	5.015906e-12	5.064434e-12	-5.005046e-12	-5.004134e-12	1.001045e-11	-9.982242e-12
2.288751968365909e+00	5.000000e+00	5.001282e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003968e-11	5.012287e-12	-5.001272e-12	-1.049455e-14	5.015247e-12	-5.004704e-12	-1.050141e-14	-3.289160e-14	5.013095e-12	4.956978e-12	-5.001282e-12	-5.003968e-12	1.000598e-11	-9.901714e-12
2.289775968366052e+00	5.000000e+00	5.005217e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.009954e-11	5.015248e-12	-5.005139e-12	-1.049468e-14	5.020429e-12	-5.009636e-12	-1.049873e-14	3.289160e-13	5.016959e-12	5.321083e-12	-5.005217e-12	-5.009954e-12	1.001478e-11	-1.002405e-11
2.290799968366195e+00	5.000000e+00	5.002758e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002657e-11	5.013027e-12	-5.002508e-12	-1.050686e-14	5.013027e-12	-5.003795e-12	-1.050196e-14	-3.289160e-14	5.014880e-12	4.927190e-12	-5.002758e-12	-5.002657e-12	1.000630e-11	-9.918981e-12
2.291823968366339e+00	5.000000e+00	4.999413e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.010164e-11	5.010067e-12	-4.999396e-12	-1.050380e-14	5.020429e-12	-5.009295e-12	-1.049955e-14	2.631328e-13	5.010803e-12	5.278758e-12	-4.999413e-12	-5.010164e-12	1.000869e-11	-9.992532e-12
2.292847968366482e+00	5.000000e+00	5.004737e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.008298e-11	5.015247e-12	-5.004723e-12	-1.049280e-14	5.018208e-12	-5.007882e-12	-1.049939e-14	2.302412e-13	5.016092e-12	5.219730e-12	-5.004737e-12	-5.008298e-12	1.001260e-11	-1.000921e-11
2.293871968366625e+00	5.000000e+00	5.000947e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004967e-11	5.011547e-12	-5.000870e-12	-1.050381e-14	5.013027e-12	-5.003991e-12	-1.049814e-14	3.289160e-14	5.012253e-12	5.026101e-12	-5.000947e-12	-5.004966e-12	1.000486e-11	-1.000568e-11
2.294895968366768e+00	5.000000e+00	5.002241e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.997669e-11	5.012287e-12	-5.002325e-12	-1.049305e-14	5.008586e-12	-4.997812e-12	-1.050059e-14	-2.302412e-13	5.013110e-12	4.725868e-12	-5.002241e-12	-4.997669e-12	1.000014e-11	-1.001407e-11
2.295919968366911e+00	5.000000e+00	5.006586e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005779e-11	5.017468e-12	-5.006479e-12	-1.049640e-14	5.017468e-12	-5.007197e-12	-1.050328e-14	1.315664e-13	5.018214e-12	5.159206e-12	-5.006586e-12	-5.005779e-12	1.001368e-11	-9.984720e-12
2.296943968367054e+00	5.000000e+00	5.007108e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003186e-11	5.018208e-12	-5.007100e-12	-1.050384e-14	5.015247e-12	-5.004040e-12	-1.049999e-14	3.289160e-14	5.018500e-12	5.022654e-12	-5.007108e-12	-5.003186e-12	1.001114e-11	-1.000594e-11
2.297967968367197e+00	5.000000e+00	4.999843e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004322e-11	5.010806e-12	-4.999844e-12	-1.050591e-14	5.016727e-12	-5.005711e-12	-1.050059e-14	3.289160e-14	5.011140e-12	5.052305e-12	-4.999843e-12	-5.004322e-12	1.000556e-11	-9.944929e-12
2.298991968367341e+00	5.000000e+00	5.003375e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.008062e-11	5.013027e-12	-5.003531e-12	-1.049068e-14	5.017468e-12	-5.006480e-12	-1.049678e-14	1.973496e-13	5.014419e-12	5.205162e-12	-5.003376e-12	-5.008062e-12	1.001001e-11	-1.006297e-11
2.300015968367484e+00	5.000000e+00	5.006969e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000708e-11	5.016728e-12	-5.006976e-12	-1.050449e-14	5.012287e-12	-5.001409e-12	-1.049848e-14	-1.315664e-13	5.018352e-12	4.863620e-12	-5.006969e-12	-5.000707e-12	1.000838e-11	-9.977938e-12
2.301039968367627e+00	5.000000e+00	5.001581e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003607e-11	5.010806e-12	-5.001598e-12	-1.050626e-14	5.013027e-12	-5.003563e-12	-1.049927e-14	-6.298524e-28	5.012360e-12	5.003035e-12	-5.001581e-12	-5.003606e-12	1.000516e-11	-1.000398e-11
2.302063968367770e+00	5.000000e+00	5.002145e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000042e-11	5.012287e-12	-5.002150e-12	-1.049271e-14	5.011547e-12	-5.001674e-12	-1.050189e-14	-1.315664e-13	5.013498e-12	4.820667e-12	-5.002145e-12	-5.000042e-12	1.000382e-11	-9.916774e-12
2.303087968367913e+00	5.000000e+00	5.006442e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001224e-11	5.016728e-12	-5.006529e-12	-1.049858e-14	5.010067e-12	-4.999551e-12	-1.049956e-14	-1.315664e-13	5.017615e-12	4.823299e-12	-5.006442e-12	-5.001224e-12	1.000608e-11	-1.002940e-11
2.304111968368056e+00	5.000000e+00	5.002893e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999755e-11	5.014507e-12	-5.002830e-12	-1.050922e-14	5.009326e-12	-4.998459e-12	-1.049949e-14	-2.302412e-13	5.014550e-12	4.762703e-12	-5.002893e-12	-4.999755e-12	1.000129e-11	-1.002016e-11
2.305135968368199e+00	5.000000e+00	5.001363e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.996000e-11	5.012287e-12	-5.001353e-12	-1.049483e-14	5.007106e-12	-4.995598e-12	-1.049648e-14	-3.618076e-13	5.013169e-12	4.614129e-12	-5.001363e-12	-4.996001e-12	9.996952e-12	-1.001289e-11
2.306159968368342e+00	5.000000e+00	5.005027e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002880e-11	5.016728e-12	-5.004871e-12	-1.049403e-14	5.013027e-12	-5.002653e-12	-1.049805e-14	-3.289160e-14	5.017262e-12	4.948208e-12	-5.005027e-12	-5.002880e-12	1.000752e-11	-9.999496e-12
2.307183968368486e+00	5.000000e+00	5.005018e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003907e-11	5.015988e-12	-5.004934e-12	-1.050843e-14	5.015988e-12	-5.004441e-12	-1.050100e-14	3.289160e-14	5.016692e-12	5.059510e-12	-5.005019e-12	-5.003907e-12	1.000937e-11	-1.002097e-11
2.308207968368629e+00	5.000000e+00	4.999092e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001791e-11	5.009326e-12	-4.999045e-12	-1.050604e-14	5.011547e-12	-5.000829e-12	-1.050188e-14	-1.315664e-13	5.010344e-12	4.881943e-12	-4.999092e-12	-5.001791e-12	9.999874e-12	-1.001699e-11
2.309231968368772e+00	5.000000e+00	4.999364e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999367e-11	5.010067e-12	-4.999384e-12	-1.050126e-14	5.010806e-12	-5.000155e-12	-1.050175e-14	-2.302412e-13	5.010899e-12	4.801447e-12	-4.999364e-12	-4.999367e-12	9.999539e-12	-9.970621e-12
2.310255968368915e+00	5.000000e+00	5.001254e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000755e-11	5.010806e-12	-5.001116e-12	-1.049131e-14	5.012287e-12	-5.000972e-12	-1.050140e-14	-9.867479e-14	5.012539e-12	4.866608e-12	-5.001254e-12	-5.000755e-12	1.000209e-11	-9.996733e-12
2.311279968369058e+00	5.000000e+00	5.005817e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005907e-11	5.015988e-12	-5.005768e-12	-1.049325e-14	5.015988e-12	-5.005941e-12	-1.050081e-14	1.315664e-13	5.017093e-12	5.129900e-12	-5.005817e-12	-5.005907e-12	1.001171e-11	-1.001703e-11
2.312303968369201e+00	5.000000e+00	5.002285e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005891e-11	5.013027e-12	-5.002296e-12	-1.050767e-14	5.015247e-12	-5.005295e-12	-1.049977e-14	1.315664e-13	5.014083e-12	5.145839e-12	-5.002285e-12	-5.005891e-12	1.000759e-11	-1.006221e-11
2.313327968369344e+00	5.000000e+00	5.004426e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001383e-11	5.015248e-12	-5.004457e-12	-1.049022e-14	5.010807e-12	-5.000410e-12	-1.049881e-14	-1.315664e-13	5.015932e-12	4.862272e-12	-5.004426e-12	-5.001383e-12	1.000487e-11	-1.002394e-11
2.314351968369488e+00	5.000000e+00	5.006959e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000235e-11	5.017468e-12	-5.007054e-12	-1.050522e-14	5.012287e-12	-5.002454e-12	-1.050306e-14	-9.867479e-14	5.018382e-12	4.890265e-12	-5.006959e-12	-5.000235e-12	1.000951e-11	-9.952284e-12
2.315375968369631e+00	5.000000e+00	4.999162e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004571e-11	5.010067e-12	-4.999110e-12	-1.050113e-14	5.016728e-12	-5.005244e-12	-1.049978e-14	9.867479e-14	5.010648e-12	5.059193e-12	-4.999162e-12	-5.004571e-12	1.000435e-11	-9.974656e-12
2.316399968369774e+00	5.000000e+00	5.003872e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.008476e-11	5.014507e-12	-5.003858e-12	-1.049066e-14	5.018948e-12	-5.008472e-12	-1.049840e-14	2.631328e-13	5.015332e-12	5.250151e-12	-5.003872e-12	-5.008475e-12	1.001233e-11	-1.000953e-11
2.317423968369917e+00	5.000000e+00	5.007357e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005238e-11	5.017468e-12	-5.007380e-12	-1.050171e-14	5.015988e-12	-5.005625e-12	-1.050041e-14	1.315664e-13	5.018880e-12	5.110431e-12	-5.007357e-12	-5.005238e-12	1.001301e-11	-1.001511e-11
2.318447968370060e+00	5.000000e+00	4.999991e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002079e-11	5.009326e-12	-4.999983e-12	-1.050560e-14	5.013767e-12	-5.002403e-12	-1.050004e-14	5.847401e-28	5.011292e-12	4.955397e-12	-4.999991e-12	-5.002079e-12	1.000239e-11	-1.001304e-11
2.319471968370203e+00	5.000000e+00	5.004998e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004574e-11	5.015988e-12	-5.004923e-12	-1.049430e-14	5.014507e-12	-5.004113e-12	-1.049753e-14	9.867479e-14	5.016752e-12	5.067575e-12	-5.004998e-12	-5.004574e-12	1.000904e-11	-1.004560e-11
2.320495968370346e+00	5.000000e+00	5.000151e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002152e-11	5.010806e-12	-5.000143e-12	-1.050602e-14	5.014507e-12	-5.003725e-12	-1.050250e-14	-3.289160e-14	5.011440e-12	4.936437e-12	-5.000151e-12	-5.002152e-12	1.000387e-11	-9.928234e-12
2.321519968370489e+00	5.000000e+00	4.999733e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001509e-11	5.008586e-12	-4.999795e-12	-1.050024e-14	5.011547e-12	-5.001249e-12	-1.049995e-14	-5.256282e-27	5.010266e-12	4.937908e-12	-4.999732e-12	-5.001509e-12	1.000104e-11	-1.005201e-11
2.322543968370633e+00	5.000000e+00	5.001923e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.006966e-11	5.012287e-12	-5.001904e-12	-1.049066e-14	5.016728e-12	-5.006699e-12	-1.049877e-14	2.302412e-13	5.013365e-12	5.202370e-12	-5.001923e-12	-5.006966e-12	1.000860e-11	-1.004807e-11
2.323567968370776e+00	5.000000e+00	5.007089e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000953e-11	5.018208e-12	-5.007101e-12	-1.049532e-14	5.010807e-12	-5.000744e-12	-1.050068e-14	-1.315664e-13	5.018886e-12	4.848919e-12	-5.007089e-12	-5.000953e-12	1.000784e-11	-9.996816e-12
2.324591968370919e+00	5.000000e+00	5.002448e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.007377e-11	5.013767e-12	-5.002462e-12	-1.050843e-14	5.016728e-12	-5.005852e-12	-1.049881e-14	1.315664e-13	5.014226e-12	5.157217e-12	-5.002448e-12	-5.007378e-12	1.000831e-11	-1.004605e-11
2.325615968371062e+00	5.000000e+00	5.000621e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.996255e-11	5.010807e-12	-5.000664e-12	-1.049123e-14	5.007106e-12	-4.996603e-12	-1.049741e-14	-3.289160e-13	5.012085e-12	4.654411e-12	-5.000621e-12	-4.996255e-12	9.997267e-12	-1.000196e-11
2.326639968371205e+00	5.000000e+00	5.006873e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001856e-11	5.018208e-12	-5.006899e-12	-1.049587e-14	5.013027e-12	-5.002304e-12	-1.049982e-14	-9.867479e-14	5.018661e-12	4.879638e-12	-5.006873e-12	-5.001856e-12	1.000920e-11	-9.949613e-12
2.327663968371348e+00	5.000000e+00	5.003797e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003459e-11	5.015247e-12	-5.003945e-12	-1.051039e-14	5.014507e-12	-5.003449e-12	-1.049944e-14	3.289160e-14	5.015043e-12	5.014624e-12	-5.003798e-12	-5.003459e-12	1.000739e-11	-1.002391e-11
2.328687968371491e+00	5.000000e+00	5.000502e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.999967e-11	5.011547e-12	-5.000421e-12	-1.049776e-14	5.010067e-12	-5.000260e-12	-1.049992e-14	-1.973496e-13	5.011542e-12	4.808105e-12	-5.000502e-12	-4.999968e-12	1.000068e-11	-9.972803e-12
2.329711968371635e+00	5.000000e+00	5.004615e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003354e-11	5.014507e-12	-5.004607e-12	-1.049295e-14	5.014507e-12	-5.004926e-12	-1.050140e-14	3.289160e-14	5.015969e-12	5.006958e-12	-5.004615e-12	-5.003354e-12	1.000953e-11	-9.943486e-12
2.330735968371778e+00	5.000000e+00	5.007051e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.004642e-11	5.016728e-12	-5.007058e-12	-1.050474e-14	5.015247e-12	-5.004541e-12	-1.049984e-14	-8.853955e-28	5.018425e-12	5.016401e-12	-5.007050e-12	-5.004642e-12	1.001160e-11	-9.974641e-12
2.331759968371921e+00	5.000000e+00	5.000945e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001720e-11	5.011547e-12	-5.000921e-12	-1.050710e-14	5.010807e-12	-5.000813e-12	-1.049870e-14	-1.315664e-13	5.012726e-12	4.897833e-12	-5.000946e-12	-5.001720e-12	1.000173e-11	-1.003624e-11
2.332783968372064e+00	5.000000e+00	5.002507e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003858e-11	5.012287e-12	-5.002582e-12	-1.049280e-14	5.013027e-12	-5.002851e-12	-1.049962e-14	-3.289160e-14	5.013384e-12	4.977175e-12	-5.002507e-12	-5.003858e-12	1.000543e-11	-1.001460e-11
2.333807968372207e+00	5.000000e+00	5.005955e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003565e-11	5.016728e-12	-5.005910e-12	-1.050354e-14	5.013027e-12	-5.004064e-12	-1.050020e-14	9.867479e-14	5.017322e-12	5.063906e-12	-5.005955e-12	-5.003565e-12	1.000997e-11	-1.004482e-11
2.334831968372350e+00	5.000000e+00	5.000422e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001021e-11	5.012287e-12	-5.000307e-12	-1.050032e-14	5.011547e-12	-5.000560e-12	-1.049953e-14	-1.315664e-13	5.012423e-12	4.877046e-12	-5.000422e-12	-5.001021e-12	1.000087e-11	-1.002769e-11
2.335855968372493e+00	5.000000e+00	5.006112e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000662e-11	5.017468e-12	-5.005983e-12	-1.049368e-14	5.012287e-12	-5.000750e-12	-1.049931e-14	-9.867479e-14	5.017850e-12	4.868904e-12	-5.006112e-12	-5.000662e-12	1.000673e-11	-1.001552e-11
2.336879968372636e+00	5.000000e+00	5.005738e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001580e-11	5.017468e-12	-5.005686e-12	-1.050754e-14	5.012287e-12	-5.001399e-12	-1.049936e-14	-9.867479e-14	5.017464e-12	4.904201e-12	-5.005738e-12	-5.001580e-12	1.000708e-11	-1.001812e-11
2.337903968372780e+00	5.000000e+00	4.999538e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001285e-11	5.009326e-12	-4.999607e-12	-1.050020e-14	5.012287e-12	-5.001988e-12	-1.050040e-14	-1.315664e-13	5.010076e-12	4.858463e-12	-4.999538e-12	-5.001285e-12	1.000160e-11	-9.935571e-12
2.338927968372923e+00	5.000000e+00	5.005244e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005147e-11	5.015248e-12	-5.005185e-12	-1.049113e-14	5.018208e-12	-5.007453e-12	-1.050329e-14	1.315664e-13	5.016619e-12	5.143459e-12	-5.005244e-12	-5.005146e-12	1.001264e-11	-9.954613e-12
2.339951968373066e+00	5.000000e+00	5.003400e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001975e-11	5.015247e-12	-5.003282e-12	-1.050713e-14	5.011547e-12	-5.000963e-12	-1.049848e-14	-1.315664e-13	5.015657e-12	4.880087e-12	-5.003400e-12	-5.001975e-12	1.000424e-11	-1.001396e-11
2.340975968373209e+00	5.000000e+00	5.002815e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003284e-11	5.013027e-12	-5.003034e-12	-1.049312e-14	5.014507e-12	-5.003004e-12	-1.049873e-14	-9.735138e-28	5.013832e-12	4.982845e-12	-5.002815e-12	-5.003284e-12	1.000604e-11	-1.001317e-11
2.341999968373352e+00	5.000000e+00	5.005812e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000496e-11	5.017468e-12	-5.005941e-12	-1.050449e-14	5.010807e-12	-5.000419e-12	-1.049961e-14	-1.315664e-13	5.017322e-12	4.844416e-12	-5.005812e-12	-5.000496e-12	1.000636e-11	-1.000694e-11
2.343023968373495e+00	5.000000e+00	5.000295e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002033e-11	5.010067e-12	-5.000296e-12	-1.049746e-14	5.012287e-12	-5.001196e-12	-1.050217e-14	-3.289160e-14	5.011451e-12	4.933652e-12	-5.000295e-12	-5.002033e-12	1.000149e-11	-1.005154e-11
2.344047968373638e+00	5.000000e+00	5.006251e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001289e-11	5.017468e-12	-5.006148e-12	-1.050075e-14	5.013767e-12	-5.002854e-12	-1.050159e-14	-9.867479e-14	5.018235e-12	4.910182e-12	-5.006251e-12	-5.001289e-12	1.000900e-11	-9.952188e-12
2.345071968373782e+00	5.000000e+00	5.000991e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002870e-11	5.011547e-12	-5.000960e-12	-1.050705e-14	5.013027e-12	-5.001973e-12	-1.049808e-14	-3.289160e-14	5.012764e-12	4.936827e-12	-5.000991e-12	-5.002870e-12	1.000293e-11	-1.001748e-11
2.346095968373925e+00	5.000000e+00	4.998663e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005527e-11	5.008586e-12	-4.998636e-12	-1.049661e-14	5.016728e-12	-5.005368e-12	-1.050155e-14	9.867479e-14	5.010392e-12	5.078619e-12	-4.998663e-12	-5.005527e-12	1.000400e-11	-9.987556e-12
2.347119968374068e+00	5.000000e+00	5.003857e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.006918e-11	5.014507e-12	-5.003878e-12	-1.049290e-14	5.015988e-12	-5.006580e-12	-1.049843e-14	1.315664e-13	5.014698e-12	5.146954e-12	-5.003857e-12	-5.006919e-12	1.001046e-11	-9.999977e-12
2.348143968374211e+00	5.000000e+00	5.006312e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.000636e-11	5.016727e-12	-5.006372e-12	-1.050638e-14	5.012287e-12	-5.000904e-12	-1.049878e-14	-1.315664e-13	5.017672e-12	4.842968e-12	-5.006311e-12	-5.000635e-12	1.000728e-11	-9.981732e-12
2.349167968374354e+00	5.000000e+00	4.999540e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003271e-11	5.010806e-12	-4.999510e-12	-1.050344e-14	5.014507e-12	-5.003889e-12	-1.049977e-14	5.815582e-27	5.010929e-12	4.982007e-12	-4.999540e-12	-5.003271e-12	1.000340e-11	-9.965241e-12
2.350191968374497e+00	5.000000e+00	5.001731e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.010424e-11	5.011547e-12	-5.001728e-12	-1.049145e-14	5.021169e-12	-5.010036e-12	-1.049766e-14	3.618076e-13	5.013157e-12	5.323636e-12	-5.001730e-12	-5.010424e-12	1.001176e-11	-1.000296e-11
2.351215968374640e+00	5.000000e+00	5.005718e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002694e-11	5.015988e-12	-5.005647e-12	-1.049626e-14	5.012287e-12	-5.002377e-12	-1.049961e-14	-9.867479e-14	5.016845e-12	4.932816e-12	-5.005718e-12	-5.002694e-12	1.000802e-11	-9.997341e-12
2.352239968374783e+00	5.000000e+00	5.002305e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.007351e-11	5.012287e-12	-5.002306e-12	-1.050724e-14	5.015988e-12	-5.005725e-12	-1.050040e-14	1.973496e-13	5.014106e-12	5.185711e-12	-5.002305e-12	-5.007351e-12	1.000803e-11	-1.008067e-11
2.353263968374927e+00	5.000000e+00	5.003647e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.006002e-11	5.013767e-12	-5.003715e-12	-1.049067e-14	5.015247e-12	-5.005885e-12	-1.050137e-14	9.867479e-14	5.015161e-12	5.094804e-12	-5.003647e-12	-5.006001e-12	1.000960e-11	-9.982764e-12
2.354287968375070e+00	5.000000e+00	5.006834e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.005068e-11	5.016728e-12	-5.006826e-12	-1.050301e-14	5.015247e-12	-5.004356e-12	-1.049826e-14	9.867479e-14	5.018251e-12	5.070087e-12	-5.006834e-12	-5.005068e-12	1.001118e-11	-1.003746e-11
2.355311968375213e+00	5.000000e+00	5.000519e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003543e-11	5.010807e-12	-5.000443e-12	-1.050285e-14	5.011547e-12	-5.001757e-12	-1.049788e-14	0.000000e+00	5.011900e-12	4.945141e-12	-5.000520e-12	-5.003543e-12	1.000220e-11	-1.003573e-11
2.356335968375356e+00	5.000000e+00	5.003986e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003759e-11	5.014507e-12	-5.004151e-12	-1.049281e-14	5.015247e-12	-5.004335e-12	-1.050084e-14	-2.211383e-27	5.014977e-12	5.024882e-12	-5.003986e-12	-5.003759e-12	1.000849e-11	-9.989928e-12
2.357359968375499e+00	5.000000e+00	5.005783e-11	0.000000e+00	5.000000e+00	5.000000e+00	4.997918e-11	5.015988e-12	-5.005793e-12	-1.050649e-14	5.007846e-12	-4.997900e-12	-1.049856e-14	-2.631328e-13	5.016525e-12	4.728344e-12	-5.005783e-12	-4.997917e-12	1.000369e-11	-1.001569e-11
2.358383968375642e+00	5.000000e+00	5.000527e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.003504e-11	5.010806e-12	-5.000538e-12	-1.049875e-14	5.013027e-12	-5.003102e-12	-1.050047e-14	-3.289160e-14	5.011604e-12	4.970383e-12	-5.000527e-12	-5.003504e-12	1.000364e-11	-9.993518e-12
2.359407968375785e+00	5.000000e+00	5.005683e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.009995e-11	5.016728e-12	-5.005736e-12	-1.049443e-14	5.020429e-12	-5.010860e-12	-1.050207e-14	3.618076e-13	5.017575e-12	5.323444e-12	-5.005683e-12	-5.009995e-12	1.001660e-11	-9.965887e-12
2.360431968375929e+00	5.000000e+00	5.005195e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.001655e-11	5.015247e-12	-5.005097e-12	-1.050789e-14	5.013767e-12	-5.002406e-12	-1.050193e-14	-9.867479e-14	5.016878e-12	4.917205e-12	-5.005195e-12	-5.001655e-12	1.000750e-11	-9.980190e-12
2.361455968376072e+00	5.000000e+00	4.999592e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.002319e-11	5.009326e-12	-4.999572e-12	-1.049934e-14	5.014507e-12	-5.003575e-12	-1.050160e-14	4.763705e-27	5.010625e-12	4.962314e-12	-4.999592e-12	-5.002319e-12	1.000315e-11	-9.960788e-12
2.362479968376215e+00	5.000000e+00	5.000933e-11	0.000000e+00	5.000000e+00	5.000000e+00	5.009107e-11	5.012287e-12	-5.000981e-12	-1.049246e-14	5.018208e-12	-5.009024e-12	-1.049765e-14	2.302412e-13	5.012363e-12	5.260631e-12	-5.000934e-12	-5.009107e-12	1.001001e-11	-9.989540e-12
